LanePointX,LanePointY
122.819897,22.452534
122.785222,22.146829
122.752308,21.840147
122.722509,21.535190
122.695944,21.229056
122.672891,20.922906
122.653240,20.616393
122.636710,20.309081
122.623259,20.003386
122.612681,19.696027
122.605072,19.389949
122.600374,19.083760
122.598587,18.776687
122.599724,18.470382
122.603762,18.165042
122.610720,17.858899
122.620601,17.552536
122.633376,17.246842
122.649068,16.941111
122.667600,16.636608
122.689116,16.330975
122.713431,16.026906
122.740662,15.722718
122.770845,15.418156
122.803770,15.115291
122.841520,14.812544
122.885159,14.510562
122.929841,14.208665
122.974861,13.906164
123.019949,13.604736
123.065063,13.304091
123.110351,13.002805
123.155689,12.701437
123.201142,12.399429
123.246430,12.098578
123.291594,11.798564
123.336877,11.497779
123.382269,11.196269
123.427414,10.896403
123.472777,10.595085
123.518026,10.294530
123.563269,9.994009
123.608449,9.693913
123.653510,9.394607
123.698829,9.093583
123.743871,8.794404
123.789032,8.494429
123.834173,8.194590
123.879403,7.894160
123.924540,7.594348
123.969618,7.294924
124.014596,6.996170
124.059690,6.696645
124.104857,6.396630
124.149777,6.098262
124.194905,5.798506
124.239777,5.500456
124.284790,5.201465
124.329881,4.901960
124.374738,4.604007
124.419834,4.304465
124.464621,4.006976
124.509603,3.708195
124.554625,3.409146
124.599440,3.111470
124.644426,2.812662
124.689147,2.515608
124.734025,2.217516
124.778990,1.918849
124.823826,1.621036
124.868555,1.323929
124.913336,1.026488
124.958104,0.729120
125.003056,0.430539
125.047792,0.133389
125.092452,-0.163254
125.137165,-0.460253
125.181888,-0.757316
125.226606,-1.054341
125.271423,-1.352032
125.310597,-1.649023
125.349009,-1.946663
125.389322,-2.243886
125.432562,-2.540675
125.479240,-2.837711
125.529019,-3.132550
125.581976,-3.427395
125.637724,-3.721408
125.696188,-4.014660
125.757651,-4.308620
125.821543,-4.600565
125.888049,-4.891481
125.957625,-5.183305
126.029460,-5.472617
126.104181,-5.762030
126.186052,-6.050031
126.270011,-6.336016
126.354257,-6.622184
126.438735,-6.908454
126.523332,-7.194590
126.608236,-7.481455
126.692714,-7.766719
126.777400,-8.052612
126.862219,-8.338917
126.946647,-8.623887
127.031485,-8.910232
127.115842,-9.194954
127.200414,-9.480402
127.284898,-9.765550
127.369411,-10.050794
127.453906,-10.335981
127.538353,-10.621002
127.622766,-10.905911
127.707439,-11.191697
127.791768,-11.476321
127.875963,-11.760495
127.960315,-12.045199
128.044514,-12.329384
128.128765,-12.613746
128.213005,-12.898071
128.292076,-13.184186
128.370180,-13.469765
128.450559,-13.756118
128.533316,-14.039908
128.619565,-14.323683
128.708838,-14.605981
128.800711,-14.886591
128.895427,-15.166898
128.992552,-15.445784
129.092386,-15.724168
129.194579,-16.001082
129.299463,-16.277433
129.410952,-16.550910
129.525017,-16.824136
129.638636,-17.095863
129.752725,-17.368293
129.866593,-17.639845
129.980787,-17.911965
130.094847,-18.183662
130.209024,-18.455584
130.323183,-18.727442
130.437038,-18.998566
130.551201,-19.270419
130.665087,-19.541611
130.779334,-19.813661
130.893277,-20.084990
131.006736,-20.355161
131.120657,-20.626435
131.234335,-20.897131
131.348129,-21.168102
131.463969,-21.438022
131.583686,-21.706592
131.702342,-21.975276
131.818534,-22.244877
131.931818,-22.515892
132.041732,-22.787521
132.148829,-23.060346
132.253497,-23.334639
132.355138,-23.608567
132.454488,-23.884005
132.551352,-24.160427
132.645849,-24.438197
132.737621,-24.716269
132.826483,-24.994015
132.912992,-25.273131
132.997182,-25.553791
133.078460,-25.834014
133.157406,-26.115768
133.233425,-26.396911
133.307010,-26.679216
133.376221,-26.963036
133.439882,-27.247805
133.502882,-27.532849
133.565863,-27.818133
133.628457,-28.102297
133.691102,-28.387140
133.753540,-28.671285
133.816113,-28.956162
133.878500,-29.240251
133.940960,-29.524694
134.003367,-29.808907
134.065746,-30.092998
134.128166,-30.377275
134.190667,-30.661921
134.252862,-30.945176
134.315206,-31.229108
134.377455,-31.512607
134.439678,-31.795988
134.499767,-32.080377
134.555768,-32.364946
134.612816,-32.649313
134.672498,-32.933335
134.735320,-33.216552
134.801499,-33.499691
134.870243,-33.780892
134.941449,-34.060829
135.015310,-34.340550
135.091851,-34.620156
135.170639,-34.898089
135.252007,-35.175566
135.335873,-35.452287
135.422121,-35.727888
135.511312,-36.004119
135.602238,-36.277250
135.696286,-36.551495
135.792394,-36.823704
135.890717,-37.094392
135.991820,-37.365119
136.095040,-37.634087
136.200613,-37.901960
136.308743,-38.169249
136.419219,-38.435419
136.532320,-38.701131
136.647486,-38.965069
136.764733,-39.227322
136.884948,-39.489858
137.006746,-39.749646
137.131399,-40.009435
137.257972,-40.267258
137.386769,-40.523767
137.517999,-40.779381
137.651546,-41.033862
137.787138,-41.286699
137.925243,-41.538770
138.065370,-41.789173
138.207679,-42.038212
138.352206,-42.285953
138.498806,-42.532155
138.647795,-42.777346
138.798745,-43.020824
138.951877,-43.262955
139.107103,-43.503602
139.264815,-43.743366
139.424243,-43.981072
139.585731,-44.217256
139.748755,-44.451176
139.914545,-44.684600
140.082479,-44.916617
140.251561,-45.145878
140.423210,-45.374332
140.596694,-45.600987
140.772273,-45.826188
140.949770,-46.049709
141.129176,-46.271543
141.310761,-46.492019
141.494220,-46.710764
141.678935,-46.927061
141.866367,-47.142626
142.054499,-47.355140
142.245804,-47.567410
142.437767,-47.776627
142.632010,-47.984592
142.828052,-48.190777
143.026357,-48.395659
143.225432,-48.597708
143.426904,-48.798593
143.629532,-48.997072
143.834812,-49.194609
144.040932,-49.389453
144.248838,-49.582524
144.458358,-49.773661
144.669687,-49.963043
144.882611,-50.150476
145.097590,-50.336359
145.313316,-50.519567
145.530854,-50.701025
145.749759,-50.880361
145.970506,-51.057964
146.192753,-51.233554
146.416722,-51.407305
146.641138,-51.578243
146.867715,-51.747687
147.095585,-51.914977
147.324892,-52.080222
147.556236,-52.243847
147.787604,-52.404437
148.021191,-52.563534
148.256378,-52.720697
148.491923,-52.875105
148.729701,-53.027998
148.967397,-53.177888
149.207437,-53.326322
149.448398,-53.472402
149.690626,-53.616347
149.934015,-53.758094
150.178948,-53.897866
150.424475,-54.035122
150.671831,-54.170555
150.918923,-54.303030
151.168371,-54.433961
151.418529,-54.562467
151.669588,-54.688658
151.921229,-54.812384
152.174560,-54.934192
152.428664,-55.053633
152.684150,-55.170994
152.940146,-55.285876
153.197552,-55.398684
153.455298,-55.508953
153.713207,-55.616627
153.973175,-55.722499
154.233294,-55.825780
154.494496,-55.926852
154.756483,-56.025597
155.019298,-56.122034
155.283132,-56.216231
155.547040,-56.307856
155.812203,-56.397325
156.078141,-56.484470
156.344297,-56.569115
156.611137,-56.651416
156.878781,-56.731410
157.146885,-56.808996
157.415602,-56.884222
157.684974,-56.957102
157.954922,-57.027613
158.225343,-57.095731
158.496327,-57.161481
158.767829,-57.224854
159.039615,-57.285797
159.311734,-57.344329
159.584695,-57.400559
159.857582,-57.454296
160.130961,-57.505663
160.404720,-57.554638
160.678877,-57.601225
160.953393,-57.645418
161.228894,-57.687311
161.503394,-57.726608
161.778690,-57.763583
162.054122,-57.798141
162.329688,-57.830286
162.605591,-57.860044
162.881352,-57.887366
163.157560,-57.912314
163.433817,-57.934851
163.710071,-57.954975
163.987104,-57.972742
164.263211,-57.988043
164.539551,-58.000958
164.816252,-58.011488
165.092802,-58.019613
165.369753,-58.025347
165.646027,-58.028672
165.922440,-58.029607
166.198500,-58.028152
166.474863,-58.024305
166.751199,-58.018066
167.027105,-58.009448
167.302629,-57.998457
167.578500,-57.985065
167.853895,-57.969307
168.128837,-57.951192
168.403857,-57.930686
168.678295,-57.907839
168.952653,-57.882614
169.226631,-57.855037
169.500242,-57.825112
169.773534,-57.792836
170.047220,-57.758117
170.319298,-57.721213
170.592013,-57.681829
170.863292,-57.640261
171.134035,-57.596390
171.404924,-57.550103
171.675221,-57.501518
171.944666,-57.450691
172.214033,-57.397477
172.482940,-57.341947
172.750920,-57.284201
173.018778,-57.224069
173.285259,-57.161835
173.552226,-57.097067
173.817114,-57.030387
174.082443,-56.961174
174.346329,-56.889913
174.609979,-56.816285
174.873144,-56.740354
175.134840,-56.662409
175.396349,-56.582076
175.657010,-56.499552
175.916520,-56.414941
176.175239,-56.328132
176.433577,-56.238985
176.690638,-56.147809
176.946963,-56.054420
177.202544,-55.958818
177.457237,-55.861057
177.710719,-55.761268
177.964268,-55.658941
178.215543,-55.555022
178.466159,-55.448865
178.716108,-55.340466
178.964960,-55.230008
179.212473,-55.117608
179.459155,-55.003040
179.704733,-54.886428
179.949418,-54.767675
180.192810,-54.646976
180.435265,-54.524157
180.676508,-54.399358
180.916603,-54.272550
181.156138,-54.143417
181.393244,-54.012974
181.629597,-53.880320
181.864900,-53.745613
182.098989,-53.608946
182.331845,-53.470332
182.563470,-53.329772
182.793915,-53.187235
183.022924,-53.042883
183.250511,-52.896714
183.477180,-52.748403
183.702541,-52.598199
183.925856,-52.446606
184.148029,-52.293025
184.368939,-52.137535
184.588554,-51.980158
184.806642,-51.821062
185.023404,-51.660103
185.238864,-51.497264
185.452685,-51.332799
185.665088,-51.166546
185.875962,-50.998594
186.085343,-50.828919
186.293268,-50.657492
186.499517,-50.484498
186.704281,-50.309784
186.907658,-50.133263
187.109296,-49.955245
187.309573,-49.775398
187.508145,-49.594031
187.705116,-49.411055
187.901032,-49.225954
188.094381,-49.040164
188.286109,-48.852804
188.476675,-48.663419
188.665456,-48.472618
188.852516,-48.280347
189.038026,-48.086428
189.221584,-47.891290
189.403924,-47.694149
189.584510,-47.495575
189.762604,-47.296401
189.939904,-47.094733
190.114400,-46.892855
190.287804,-46.688808
190.459396,-46.483421
190.629170,-46.276708
190.797059,-46.068756
190.963274,-45.859307
191.127646,-45.648573
191.290578,-45.436031
191.451254,-45.222746
191.609753,-45.008644
191.766540,-44.793108
191.921814,-44.575854
192.075079,-44.357567
192.226440,-44.138109
192.375884,-43.917504
192.523748,-43.695249
192.669214,-43.472579
192.813005,-43.248407
192.955026,-43.022866
193.094749,-42.796805
193.232637,-42.569494
193.368721,-42.340876
193.502823,-42.111246
193.634930,-41.880633
193.765019,-41.649086
193.893124,-41.416553
194.019395,-41.182756
194.143577,-40.948171
194.266150,-40.711882
194.386271,-40.475510
194.504193,-40.238607
194.620224,-40.000564
194.734435,-39.761221
194.846515,-39.521224
194.956663,-39.280153
195.064676,-39.038456
195.170892,-38.795375
195.274797,-38.552081
195.376466,-38.308441
195.476451,-38.063131
195.574218,-37.817437
195.669632,-37.571741
195.763196,-37.324767
195.854757,-37.076895
195.944092,-36.828734
196.031422,-36.579689
196.116698,-36.329890
196.199966,-36.079195
196.280898,-35.828607
196.359762,-35.577334
196.436857,-35.324385
196.511308,-35.072648
196.583922,-34.819457
196.654424,-34.565728
196.722698,-34.311899
196.788958,-34.057193
196.853098,-33.801993
196.915041,-33.546628
196.975060,-33.289957
197.032595,-33.034399
197.088357,-32.776830
197.141678,-32.520297
197.192939,-32.263061
197.242091,-32.005349
197.289102,-31.747326
197.333963,-31.489051
197.376725,-31.230238
197.417282,-30.971533
197.455865,-30.711442
197.492160,-30.452043
197.526218,-30.193134
197.558232,-29.933281
197.588072,-29.673484
197.615763,-29.413586
197.641339,-29.153251
197.664763,-28.892843
197.686031,-28.632442
197.705146,-28.372093
197.722134,-28.111428
197.736999,-27.850334
197.749710,-27.589291
197.760232,-27.329305
197.768649,-27.068563
197.774922,-26.807995
197.779061,-26.547411
197.781064,-26.286808
197.780934,-26.026377
197.778669,-25.765686
197.774266,-25.504898
197.767766,-25.245658
197.759093,-24.984779
197.748345,-24.725459
197.735470,-24.466019
197.720471,-24.206594
197.703364,-23.947454
197.684137,-23.688388
197.662798,-23.429524
197.639364,-23.171047
197.613826,-22.912800
197.586205,-22.654982
197.556396,-22.396654
197.524675,-22.140158
197.490746,-21.882991
197.454811,-21.626752
197.416756,-21.370565
197.376594,-21.114557
197.334407,-20.859240
197.290212,-20.604661
197.243732,-20.349267
197.195539,-20.096176
197.145049,-19.842255
197.092618,-19.589344
197.038088,-19.336653
196.981616,-19.084901
196.923091,-18.833558
196.862528,-18.582704
196.799950,-18.332421
196.735353,-18.082690
196.668782,-17.833673
196.599991,-17.584475
196.529561,-17.337186
196.457031,-17.090123
196.382362,-16.843198
196.306053,-16.598035
196.227613,-16.353023
196.147203,-16.108680
196.064824,-15.865013
195.980568,-15.622281
195.894328,-15.380169
195.806153,-15.138813
195.713936,-14.898400
195.617772,-14.660830
195.521359,-14.422292
195.425695,-14.184953
195.329846,-13.947140
195.233883,-13.709109
195.138066,-13.471478
195.042189,-13.233719
194.946305,-12.995953
194.850230,-12.757715
194.754407,-12.520104
194.658807,-12.283047
194.563200,-12.045971
194.467590,-11.808889
194.371929,-11.571680
194.276267,-11.334468
194.180752,-11.097621
194.085131,-10.860511
193.989585,-10.623588
193.894153,-10.386948
193.798583,-10.149964
193.703123,-9.913253
193.607699,-9.676633
193.512324,-9.440132
193.417055,-9.203896
193.321722,-8.967500
193.226535,-8.731467
193.131222,-8.495120
