LanePointX,LanePointY
69.135198,58.763091
69.344209,58.832028
69.552654,58.898983
69.761901,58.964409
69.972016,59.028318
70.182038,59.090418
70.393401,59.151134
70.604270,59.209935
70.815358,59.267036
71.027178,59.322576
71.239148,59.376402
71.451674,59.428619
71.664975,59.479275
71.877629,59.528037
72.091549,59.575349
72.305281,59.620883
72.518825,59.664652
72.733662,59.706957
72.948075,59.747454
73.162368,59.786215
73.377190,59.823361
73.592404,59.858865
73.808097,59.892736
74.023874,59.924912
74.239215,59.955323
74.455491,59.984166
74.671020,60.011217
74.887197,60.036659
75.104022,60.060481
75.319701,60.082493
75.536337,60.102921
75.753152,60.121679
75.969376,60.138708
76.186203,60.154106
76.403465,60.167853
76.619481,60.179850
76.836966,60.190254
77.053438,60.198937
77.269934,60.205955
77.486899,60.211320
77.718451,60.210446
77.958051,60.208672
78.199911,60.207461
78.442002,60.206359
78.685633,60.205248
78.928639,60.204130
79.172456,60.203001
79.415454,60.201874
79.658009,60.200747
79.900860,60.199619
80.143629,60.198491
80.386746,60.197361
80.629143,60.196235
80.872077,60.195106
81.114780,60.193978
81.357178,60.192852
81.599502,60.191726
81.842500,60.190596
82.083974,60.189474
82.326180,60.188349
82.568216,60.187224
82.810900,60.186096
83.052912,60.184972
83.294758,60.183848
83.535861,60.182728
83.777948,60.181603
84.019973,60.180478
84.260880,60.179359
84.502889,60.178234
84.743483,60.177116
84.984961,60.175994
85.225812,60.174875
85.467102,60.173754
85.708413,60.172632
85.949135,60.171514
86.190295,60.170393
86.430701,60.169276
86.672267,60.168153
86.912674,60.167036
87.152970,60.165920
87.387775,60.167131
87.609023,60.171689
87.825152,60.174575
88.040204,60.174823
88.254724,60.172904
88.468804,60.169256
88.682359,60.163980
88.895660,60.157093
89.108178,60.148622
89.321171,60.138522
89.533706,60.126832
89.746504,60.113514
89.959066,60.098595
90.171921,60.082036
90.383543,60.063960
90.595848,60.044212
90.807079,60.022951
91.019061,59.999998
91.230090,59.975533
91.440527,59.949527
91.650991,59.921907
91.861266,59.892699
92.072058,59.861797
92.281770,59.829433
92.490816,59.795558
92.700428,59.759970
92.909051,59.722930
93.117010,59.684392
93.325442,59.644144
93.532654,59.602511
93.740477,59.559128
93.946546,59.514491
94.153149,59.468114
94.359267,59.420216
94.564914,59.370796
94.769996,59.319880
94.975148,59.267309
95.179470,59.213311
95.382672,59.157975
95.586058,59.100950
95.788664,59.042503
95.990808,58.982545
96.193088,58.920894
96.393650,58.858120
96.594338,58.793656
96.795058,58.727520
96.994186,58.660249
97.193277,58.591329
97.391384,58.521087
97.589289,58.449249
97.786033,58.376163
97.982853,58.301374
98.179137,58.225103
98.374462,58.147519
98.569144,58.068503
98.762970,57.988146
98.955913,57.906464
99.148892,57.823067
99.340885,57.738389
99.531640,57.652555
99.722507,57.564957
99.911892,57.476325
100.100877,57.386162
100.289667,57.294361
100.476659,57.201705
100.663625,57.107329
100.850066,57.011470
101.034973,56.914653
101.219807,56.816120
101.403500,56.716433
101.586375,56.615426
101.768160,56.513252
101.949216,56.409716
102.130073,56.304506
102.309284,56.198464
102.487912,56.090975
102.666109,55.981938
102.842948,55.871921
103.019281,55.760399
103.194133,55.647992
103.368199,55.534263
103.542007,55.418861
103.714201,55.302684
103.885719,55.185110
104.056525,55.066159
104.226131,54.946172
104.395215,54.824670
104.563019,54.702195
104.729568,54.578742
104.895187,54.454078
105.060483,54.327737
105.223854,54.200944
105.386913,54.072461
105.548678,53.943052
105.709640,53.812330
105.869211,53.680774
106.028144,53.547769
106.185969,53.413703
106.342953,53.278348
106.506283,53.129065
106.675079,52.974102
106.845495,52.818551
107.017411,52.661801
107.188441,52.505868
107.360227,52.349238
107.532301,52.192339
107.703852,52.035916
107.874899,51.879950
108.046452,51.723524
108.217581,51.567483
108.389464,51.410755
108.560697,51.254620
108.731501,51.098876
108.902448,50.943002
109.073564,50.786974
109.244610,50.631010
109.415639,50.475061
109.586562,50.319208
109.757301,50.163524
109.928162,50.007728
110.096202,49.857619
110.256452,49.718784
110.412465,49.581324
110.565713,49.442909
110.716926,49.303744
110.867205,49.163299
111.016041,49.022139
111.163686,48.880050
111.310006,48.737170
111.455262,48.593252
111.600113,48.447630
111.743114,48.301753
111.885552,48.154323
112.026264,48.006539
112.166041,47.857588
112.305176,47.707142
112.442444,47.556530
112.579322,47.404140
112.714327,47.251616
112.848521,47.097776
112.981787,46.942741
113.113221,46.787570
113.244044,46.630833
113.373699,46.473183
113.501701,46.315220
113.628716,46.156135
113.754768,45.995889
113.879350,45.835127
114.003186,45.672915
114.124957,45.510987
114.246368,45.347089
114.365732,45.183488
114.484464,45.018263
114.602048,44.852111
114.717776,44.686047
114.832721,44.518545
114.946600,44.349996
115.058741,44.181406
115.170068,44.011392
115.279554,43.841526
115.388128,43.670381
115.495656,43.498152
115.601657,43.325607
115.706183,43.152682
115.809603,42.978774
115.911696,42.804248
116.012510,42.629029
116.112404,42.452465
116.210663,42.275831
116.307969,42.097912
116.404055,41.919182
116.498606,41.740229
116.592274,41.559838
116.684209,41.379621
116.775017,41.198401
116.864438,41.016693
116.952546,40.834344
117.039357,40.651325
117.124956,40.467450
117.208867,40.283749
117.291730,40.098832
117.372891,39.914163
117.452998,39.728275
117.531691,39.541990
117.608738,39.355877
117.684697,39.168601
117.759157,38.981164
117.832288,38.793151
117.904286,38.604039
117.974451,38.415677
118.043675,38.225692
118.111062,38.036534
118.177306,37.846268
118.242412,37.654848
118.306003,37.463369
118.368549,37.270423
118.429724,37.076968
118.489769,36.882215
118.548712,36.686020
118.606331,36.489075
118.662934,36.290272
118.718366,36.090067
118.772696,35.888129
118.825925,35.684339
118.878053,35.478587
118.929057,35.270824
118.978940,35.060883
119.027687,34.848690
119.075224,34.634403
119.121638,34.417420
119.166698,34.198604
119.210542,33.977087
119.252928,33.753839
119.293945,33.528197
119.333546,33.300142
119.371556,33.070431
119.408117,32.837947
119.443047,32.603516
119.476436,32.366197
119.507985,32.127785
119.537851,31.886839
119.565952,31.643586
119.592283,31.397560
119.616634,31.150302
119.639020,30.901345
119.659486,30.649632
119.677896,30.396364
119.694207,30.141472
119.708426,29.883924
119.720367,29.626374
119.730129,29.366071
119.737625,29.104211
119.742775,28.842324
119.745592,28.577967
119.746009,28.314016
119.744015,28.048252
119.739582,27.781058
119.732713,27.514446
119.723342,27.246517
119.711468,26.978105
119.697045,26.708742
119.674290,26.424439
119.647880,26.128356
119.620862,25.828652
119.593392,25.526436
119.565524,25.221735
119.537517,24.916612
119.509439,24.611302
119.481271,24.305299
119.453072,23.999079
119.424757,23.691674
119.396579,23.385770
119.368299,23.078779
119.333272,22.758230
119.296485,22.427392
119.261341,22.091445
119.229457,21.755618
119.201027,21.417627
119.176378,21.079106
119.155417,20.739821
119.137875,20.399395
119.123727,20.060609
119.112762,19.719901
119.105085,19.380578
119.100634,19.041118
119.099412,18.700678
119.101431,18.361090
119.106663,18.022577
119.115134,17.683179
119.126846,17.343544
119.141766,17.004656
119.159918,16.665734
119.181217,16.328180
119.205826,15.989378
119.233534,15.652318
119.264475,15.315131
119.298691,14.977537
119.335941,14.641830
119.377490,14.312044
119.422818,13.998511
119.468263,13.691485
119.513620,13.386726
119.558853,13.084340
119.604026,12.783298
119.649338,12.481851
119.694686,12.180420
119.740143,11.878388
119.785432,11.577527
119.830597,11.277511
119.875879,10.976724
119.921271,10.675214
119.966416,10.375348
120.011780,10.074030
120.057029,9.773474
120.102272,9.472954
120.147452,9.172858
120.192513,8.873552
120.237832,8.572528
120.282874,8.273348
120.328035,7.973374
120.373176,7.673535
120.418406,7.373105
120.463543,7.073293
120.508621,6.773869
120.553599,6.475115
120.598693,6.175589
120.643860,5.875574
120.688780,5.577206
120.733908,5.277450
120.778780,4.979401
120.823793,4.680409
120.868884,4.380905
120.913741,4.082952
120.958837,3.783410
121.003624,3.485921
121.048606,3.187140
121.093628,2.888091
121.138443,2.590414
121.183429,2.291606
121.228150,1.994553
121.273028,1.696461
121.317993,1.397793
121.362829,1.099981
121.407558,0.802874
121.452338,0.505432
121.497107,0.208065
121.542059,-0.090517
121.586795,-0.387666
121.631455,-0.684309
121.676168,-0.981308
121.720891,-1.278371
121.765608,-1.575396
121.810426,-1.873087
121.851923,-2.185288
121.894241,-2.507540
121.939281,-2.833140
121.987781,-3.159933
122.040153,-3.487849
122.095973,-3.813866
122.155338,-4.140245
122.217825,-4.465915
122.283341,-4.790852
122.352195,-5.116624
122.423743,-5.440182
122.498190,-5.762605
122.576045,-6.086033
122.656399,-6.406673
122.739954,-6.727420
122.826598,-7.031904
122.912626,-7.324938
122.997788,-7.614208
123.082658,-7.901804
123.167417,-8.188491
123.252387,-8.475578
123.336891,-8.760929
123.421587,-9.046855
123.506410,-9.333173
123.590839,-9.618147
123.675677,-9.904494
123.760035,-10.189217
123.844607,-10.474664
123.929091,-10.759813
124.013604,-11.045057
124.098099,-11.330244
124.182545,-11.615265
124.266959,-11.900174
124.351632,-12.185959
124.435960,-12.470584
124.520156,-12.754758
124.604508,-13.039461
124.688707,-13.323647
124.772958,-13.608009
124.857198,-13.892334
124.940669,-14.193181
125.025989,-14.502428
125.114931,-14.816110
125.206931,-15.128562
125.302973,-15.441814
125.402456,-15.753951
125.504895,-16.064554
125.610542,-16.375006
125.718886,-16.683973
125.830250,-16.992422
125.944235,-17.299257
126.061205,-17.605471
126.179118,-17.894506
126.295954,-18.174378
126.410777,-18.448981
126.525380,-18.722635
126.639458,-18.994689
126.753737,-19.267011
126.867830,-19.538786
126.982019,-19.810739
127.096183,-20.082607
127.210040,-20.353736
127.324203,-20.625590
127.438090,-20.896783
127.552337,-21.168833
127.666280,-21.440161
127.779738,-21.710333
127.893660,-21.981607
128.007338,-22.252303
128.121132,-22.523274
128.234701,-22.787773
128.346340,-23.036850
128.454862,-23.280601
128.560236,-23.522960
128.662519,-23.765565
128.761478,-24.008149
128.857731,-24.251426
128.951719,-24.495786
129.042959,-24.739705
129.132140,-24.984916
129.219099,-25.230983
129.303948,-25.478244
129.386368,-25.725775
129.466193,-25.973020
129.543925,-26.221490
129.619594,-26.471340
129.692666,-26.720807
129.763665,-26.971642
129.832053,-27.221940
129.898276,-27.473278
129.961685,-27.731765
130.023024,-28.006146
130.085031,-28.286703
130.147590,-28.570068
130.210010,-28.853442
130.272585,-29.137965
130.334995,-29.421985
130.397557,-29.706814
130.459941,-29.990885
130.522399,-30.275322
130.584806,-30.559532
130.647185,-30.843623
130.709605,-31.127900
130.772106,-31.412546
130.834301,-31.695801
130.896645,-31.979733
130.958893,-32.263232
131.021116,-32.546613
131.082474,-32.836755
131.143071,-33.141798
131.206143,-33.452170
131.272609,-33.764452
131.342720,-34.076940
131.416623,-34.389984
131.493429,-34.701286
131.573008,-35.011410
131.655558,-35.321399
131.741094,-35.631308
131.829125,-35.939379
131.920020,-36.246948
132.013684,-36.553677
132.109989,-36.859161
132.209560,-37.165337
132.311047,-37.468073
132.416000,-37.772038
132.523234,-38.073740
132.632920,-38.373751
132.745691,-38.673799
132.860805,-38.971893
132.978527,-39.268767
133.099084,-39.564988
133.222240,-39.859963
133.348307,-40.154424
133.476660,-40.446914
133.607318,-40.737531
133.741270,-41.028457
133.876970,-41.316330
134.015836,-41.604199
134.156829,-41.889883
134.300285,-42.174105
134.446438,-42.457331
134.595159,-42.739294
134.746144,-43.019430
134.899915,-43.298711
135.055925,-43.576138
135.214353,-43.852047
135.375238,-44.126513
135.538419,-44.399267
135.704248,-44.670896
135.872248,-44.940620
136.042666,-45.208845
136.215403,-45.475421
136.390896,-45.741012
136.568288,-46.004317
136.747961,-46.265929
136.929333,-46.525027
137.113773,-46.783570
137.300588,-47.040547
137.488669,-47.294466
137.679597,-47.547484
137.872557,-47.798504
138.067837,-48.047905
138.265241,-48.295440
138.464760,-48.541099
138.666692,-48.785248
138.870700,-49.027473
139.076095,-49.266981
139.284503,-49.505670
139.493680,-49.740976
139.706378,-49.976002
139.919798,-50.207642
140.135745,-50.437888
140.353684,-50.666156
140.574130,-50.892975
140.795425,-51.116650
141.019376,-51.339028
141.244604,-51.558736
141.472772,-51.777393
141.701867,-51.993061
141.932939,-52.206759
142.165796,-52.418309
142.400658,-52.627909
142.637284,-52.835343
142.876187,-53.041053
143.115913,-53.243796
143.357645,-53.444593
143.600890,-53.643034
143.846174,-53.839549
144.093118,-54.033828
144.341968,-54.226063
144.591308,-54.415177
144.843043,-54.602631
145.096208,-54.787691
145.350962,-54.970481
145.607972,-55.151469
145.865003,-55.329091
146.124492,-55.505053
146.385753,-55.678865
146.647404,-55.849622
146.911531,-56.018693
147.175560,-56.184434
147.442186,-56.348554
147.709828,-56.510061
147.978873,-56.669198
148.249200,-56.825895
148.521236,-56.980396
148.793927,-57.132106
149.068642,-57.281791
149.343059,-57.428194
149.620086,-57.572880
149.897896,-57.714875
150.176700,-57.854299
150.456145,-57.990988
150.737461,-58.125547
151.019630,-58.257478
151.303327,-58.387099
151.587587,-58.513968
151.873405,-58.638535
152.159596,-58.760284
152.445962,-58.879155
152.734608,-58.996022
153.023417,-59.110014
153.313423,-59.221555
153.604295,-59.330512
153.896082,-59.436907
154.188994,-59.540815
154.481983,-59.641870
154.776360,-59.740532
155.071592,-59.836613
155.367061,-59.929919
155.663284,-60.020625
155.960394,-60.108771
156.258010,-60.194244
156.556301,-60.277098
156.855314,-60.357346
157.154962,-60.434967
157.455129,-60.509932
157.755916,-60.582269
158.057273,-60.651968
158.358941,-60.718971
158.660972,-60.783299
158.963934,-60.845069
159.266808,-60.904077
159.570223,-60.960453
159.874056,-61.014175
160.178326,-61.065247
160.482988,-61.113662
160.788739,-61.159524
161.093375,-61.202509
161.398889,-61.242915
161.704548,-61.280640
162.010352,-61.315688
162.316525,-61.348087
162.622536,-61.377783
162.929037,-61.404846
163.235589,-61.429233
163.542132,-61.450944
163.849535,-61.470037
164.155906,-61.486398
164.462530,-61.500111
164.769551,-61.511177
165.076399,-61.519574
165.383687,-61.525320
165.690220,-61.528393
165.996902,-61.528815
166.303187,-61.526586
166.609804,-61.521703
166.916387,-61.514166
167.222487,-61.503990
167.528159,-61.491183
167.834211,-61.475711
168.139731,-61.457616
168.444744,-61.436906
168.749839,-61.413543
169.054283,-61.387585
169.358633,-61.358988
169.662558,-61.327784
169.966071,-61.293974
170.269225,-61.257557
170.572812,-61.218428
170.874610,-61.176879
171.177111,-61.132577
171.478013,-61.085855
171.778316,-61.036579
172.078778,-60.984622
172.378577,-60.930117
172.677427,-60.873126
172.976186,-60.813487
173.274429,-60.751279
173.571640,-60.686615
173.868712,-60.619302
174.164251,-60.549662
174.460324,-60.477209
174.754087,-60.402639
175.048335,-60.325257
175.340978,-60.245606
175.633355,-60.163329
175.925187,-60.078498
176.215387,-59.991436
176.505375,-59.901724
176.794418,-59.809583
177.082179,-59.715129
177.369059,-59.618238
177.655511,-59.518753
177.940542,-59.417020
178.224754,-59.312832
178.508134,-59.206192
178.790526,-59.097157
179.071570,-58.985874
179.352683,-58.871775
179.631271,-58.755915
179.909122,-58.637573
180.186229,-58.516744
180.462116,-58.393634
180.736512,-58.268371
181.009984,-58.140703
181.282226,-58.010771
181.553472,-57.878465
181.823281,-57.744001
182.092045,-57.607188
182.359461,-57.468180
182.625600,-57.326945
182.891112,-57.183132
183.153928,-57.037870
183.415903,-56.890156
183.676709,-56.740166
183.936165,-56.588004
184.194249,-56.433683
184.450963,-56.277207
184.706364,-56.118538
184.960168,-55.957859
185.212391,-55.795166
185.463591,-55.630099
185.713337,-55.462932
185.960809,-55.294230
186.207011,-55.123324
186.451808,-54.950302
186.695164,-54.775188
186.936822,-54.598171
187.177006,-54.419089
187.415740,-54.237922
187.652654,-54.054955
187.887991,-53.870008
188.121628,-53.683177
188.353605,-53.494438
188.583963,-53.303757
188.812457,-53.111341
189.039302,-52.917019
189.264604,-52.720695
189.487973,-52.522714
189.709829,-52.322705
189.929790,-52.121012
190.147971,-51.917538
190.364978,-51.711708
190.579135,-51.505117
190.791491,-51.296789
191.002552,-51.086215
191.211631,-50.874074
191.418797,-50.660304
191.624241,-50.444710
191.827516,-50.227765
192.029436,-50.008601
192.229406,-49.787851
192.426610,-49.566438
192.622928,-49.342260
192.816135,-49.117855
193.008126,-48.891045
193.198104,-48.662751
193.386061,-48.432990
193.571925,-48.201856
193.755928,-47.969065
193.937884,-47.734852
194.118239,-47.498636
194.296088,-47.261599
194.471520,-47.023660
194.645051,-46.784132
194.816898,-46.542701
194.986515,-46.300127
195.154017,-46.056258
195.319389,-45.811120
195.483005,-45.564153
195.643959,-45.316730
195.803050,-45.067645
195.960176,-44.817043
196.114751,-44.565869
196.267287,-44.313311
196.417819,-44.059306
196.566149,-43.804181
196.712264,-43.547971
196.856138,-43.290727
196.997808,-43.032393
197.137441,-42.772659
197.274754,-42.512055
197.410277,-42.249562
197.543081,-41.986983
197.673443,-41.723819
197.801704,-41.459393
197.927943,-41.193528
198.051817,-40.926942
198.173544,-40.659167
198.292901,-40.390701
198.410260,-40.120702
198.525055,-39.850472
198.637369,-39.579863
198.747810,-39.307402
198.855789,-39.034520
198.961158,-38.761640
199.064470,-38.487346
199.165558,-38.212059
199.264176,-37.936455
199.360566,-37.659874
199.454676,-37.382460
199.546556,-37.104055
199.635843,-36.825774
199.722835,-36.546736
199.807860,-36.265841
199.889953,-35.986298
199.970005,-35.705143
200.047713,-35.423395
200.122947,-35.141541
200.195945,-34.858717
200.266589,-34.575349
200.334795,-34.291801
200.400863,-34.006808
200.464177,-33.723055
200.525518,-33.437073
200.584154,-33.152247
200.640502,-32.866643
200.694508,-32.580515
200.746138,-32.294046
200.795382,-32.007301
200.842294,-31.719964
200.886761,-31.432749
200.929033,-31.144001
200.968767,-30.856025
201.006021,-30.568597
201.041004,-30.280125
201.073575,-29.991719
201.103759,-29.703205
201.131596,-29.414211
201.157045,-29.125138
201.180102,-28.836078
201.200769,-28.547080
201.219075,-28.257734
201.235024,-27.967916
201.248582,-27.678159
201.259713,-27.389580
201.268506,-27.100166
201.274921,-26.810947
201.278966,-26.521716
201.280643,-26.232467
201.279951,-25.943413
201.276889,-25.654074
201.271454,-25.364632
201.263696,-25.076912
201.253522,-24.787376
201.241048,-24.499576
201.226214,-24.211646
201.209022,-23.923735
201.189492,-23.636145
201.167608,-23.348642
201.143381,-23.061366
201.116830,-22.774524
201.087944,-22.487941
201.056747,-22.201838
201.023120,-21.915173
200.987376,-21.630545
200.949178,-21.345176
200.908757,-21.060840
200.865983,-20.776566
200.820870,-20.492495
200.773512,-20.209195
200.723926,-19.926717
200.671803,-19.643338
200.617782,-19.362520
200.561211,-19.080783
200.502487,-18.800172
200.441435,-18.519809
200.378228,-18.240491
200.312743,-17.961631
200.244998,-17.683317
200.175018,-17.405642
200.102797,-17.128582
200.028386,-16.852318
199.951512,-16.575858
199.872822,-16.301519
199.791801,-16.027435
199.708407,-15.753508
199.623196,-15.481540
199.535620,-15.209743
199.445858,-14.938692
199.353913,-14.668395
199.259886,-14.399140
199.163658,-14.130576
199.065283,-13.862855
198.964825,-13.601589
198.865679,-13.356566
198.768075,-13.115069
198.671950,-12.876585
198.575928,-12.638343
198.479903,-12.400157
198.384064,-12.162472
198.288179,-11.924695
198.192293,-11.686923
198.096217,-11.448683
198.000394,-11.211071
197.904794,-10.974014
197.809187,-10.736937
197.713577,-10.499855
197.617916,-10.262646
197.522254,-10.025434
197.426739,-9.788587
197.331118,-9.551478
197.235572,-9.314555
197.140140,-9.077915
197.044570,-8.840930
196.949110,-8.604220
196.853686,-8.367600
