LanePointX,LanePointY
41.696860,-18.921323
41.805962,-19.065274
41.916000,-19.212126
42.026507,-19.361318
42.138354,-19.514101
42.251570,-19.670612
42.365877,-19.830565
42.481329,-19.994137
42.597812,-20.161275
44.560873,-23.360186
44.686231,-23.594398
44.769663,-23.752743
44.853038,-23.913017
44.936319,-24.075205
45.019372,-24.239100
45.102403,-24.405163
45.185242,-24.573123
45.267651,-24.742543
45.350045,-24.914338
45.432069,-25.087834
45.514041,-25.263771
45.595204,-25.440582
45.676314,-25.619961
45.757019,-25.801191
46.945957,-28.887465
47.012109,-29.089770
47.076633,-29.291384
47.140204,-29.494399
47.201859,-29.701617
47.262966,-29.918654
47.325151,-30.136833
47.388528,-30.356558
47.452443,-30.577269
47.516619,-30.798575
47.580644,-31.019247
47.644556,-31.239487
47.708651,-31.460344
47.772605,-31.680708
47.836642,-31.901352
48.858099,-35.420874
48.921818,-35.640426
48.985420,-35.859571
49.049088,-36.078947
49.112637,-36.297910
49.176276,-36.517183
49.239831,-36.736169
49.303300,-36.954857
49.366868,-37.173886
49.430408,-37.392817
49.493920,-37.611655
49.557360,-37.830241
49.620713,-38.048531
49.684142,-38.267080
49.747627,-38.485823
50.760564,-41.975988
50.823848,-42.194040
50.887049,-42.411804
50.950406,-42.630108
51.013607,-42.847870
51.076957,-43.066149
51.139964,-43.283244
51.203126,-43.500876
51.266491,-43.719205
51.329512,-43.936348
51.392613,-44.153769
51.455847,-44.371647
51.518801,-44.588561
51.581891,-44.805944
51.644896,-45.023033
52.662985,-48.530950
52.727982,-48.754902
52.793101,-48.979275
52.858464,-49.204491
52.923787,-49.429568
52.989260,-49.655160
53.054653,-49.880476
53.120060,-50.105844
53.185691,-50.331980
53.251205,-50.557714
53.316719,-50.783449
53.382319,-51.009478
53.447654,-51.234596
53.513251,-51.460616
53.578518,-51.685500
54.622388,-55.282248
54.687675,-55.507201
54.752438,-55.730346
54.817533,-55.954637
54.882628,-56.178927
54.947683,-56.403081
55.012512,-56.626453
55.077379,-56.849960
55.141469,-57.077520
55.205380,-57.313788
55.271208,-57.551248
55.340155,-57.790642
55.410535,-58.025934
55.483672,-58.263189
55.558576,-58.500202
56.957724,-62.206452
57.057515,-62.432639
57.158641,-62.657936
57.261241,-62.882657
57.365151,-63.106449
57.470396,-63.329375
57.577458,-63.552447
57.685213,-63.773329
57.794751,-63.994281
57.905762,-64.214656
58.017902,-64.433776
58.131569,-64.652430
58.246427,-64.869973
58.362855,-65.087123
58.480448,-65.303128
60.540195,-68.643281
60.679653,-68.844259
60.820253,-69.044166
60.962308,-69.243446
61.105374,-69.441477
61.249992,-69.639007
61.395468,-69.835089
61.541980,-70.029978
61.690022,-70.224333
61.839262,-70.417707
61.989408,-70.609732
62.141037,-70.801146
62.293431,-70.991046
62.447379,-71.180421
62.602288,-71.368535
65.209246,-74.202721
65.370252,-74.362800
65.531080,-74.522898
65.692001,-74.683158
65.852364,-74.842888
66.013039,-75.002939
66.173329,-75.162611
66.333620,-75.322284
66.494024,-75.482071
66.654126,-75.641558
66.814620,-75.801435
66.974772,-75.960971
67.134667,-76.120251
67.294905,-76.279873
67.454901,-76.439254
70.012948,-78.987467
70.172890,-79.146794
70.332399,-79.305690
70.492091,-79.464767
70.651616,-79.623679
70.811346,-79.782795
70.970743,-79.941579
71.130096,-80.100320
71.289711,-80.259320
71.448836,-80.417834
71.608305,-80.576690
71.767420,-80.735193
71.926774,-80.893935
72.085854,-81.052403
72.244827,-81.210765
74.825989,-83.782003
74.993879,-83.949247
75.162645,-84.117365
75.333049,-84.287114
75.504416,-84.457822
75.676880,-84.629623
75.850900,-84.802974
76.025774,-84.977175
76.201940,-85.152664
76.379501,-85.329543
76.558145,-85.507500
76.738307,-85.686969
76.919280,-85.867246
77.101551,-86.048817
77.285474,-86.232032
88.877910,-97.779901
89.075481,-97.976712
92.229246,-101.118352
92.426129,-101.314478
92.622594,-101.510188
92.819515,-101.706352
93.016547,-101.902626
93.214088,-102.099408
93.411867,-102.296426
93.610396,-102.494192
93.809379,-102.692410
94.009112,-102.891375
94.209104,-103.090598
94.410334,-103.291055
94.612339,-103.492283
94.815116,-103.694280
95.018705,-103.897086
98.597834,-107.296647
98.840822,-107.499524
99.084985,-107.700091
99.330856,-107.898788
99.578656,-108.095781
99.827210,-108.290141
100.077456,-108.482615
100.329384,-108.673190
100.583055,-108.861905
100.838259,-109.048598
101.093891,-109.232478
101.351581,-109.414730
101.609982,-109.594398
101.870424,-109.772415
102.131981,-109.948139
106.364000,-112.419891
106.622212,-112.560268
106.880148,-112.700494
107.138159,-112.840761
107.396112,-112.980996
107.654171,-113.121287
107.911976,-113.261441
108.169469,-113.401425
108.427371,-113.541631
108.684971,-113.681673
108.942241,-113.821536
109.197464,-113.958147
109.446599,-114.087459
109.692172,-114.215467
109.935542,-114.344403
113.623270,-116.666216
113.842348,-116.826284
114.060608,-116.988415
114.276614,-117.151539
114.491798,-117.316723
114.705716,-117.483637
114.918340,-117.652260
115.129483,-117.822443
115.339049,-117.994103
115.547081,-118.167265
115.754158,-118.342415
115.959030,-118.518493
116.162711,-118.696353
116.365013,-118.875836
116.566008,-119.057009
119.570415,-122.152974
119.744508,-122.358173
119.916785,-122.564487
120.087490,-122.772206
120.256826,-122.981584
120.426535,-123.200881
120.598417,-123.426180
120.772076,-123.653529
120.946664,-123.881760
121.121645,-124.110388
121.296403,-124.338686
121.471438,-124.567334
121.646312,-124.795769
121.820766,-125.023654
121.995969,-125.252518
124.897972,-129.003494
125.095877,-129.236251
125.295598,-129.467411
125.497006,-129.696864
125.700542,-129.925128
125.905380,-130.151281
126.111965,-130.375830
126.320074,-130.598538
126.530151,-130.819882
126.742204,-131.039858
126.955068,-131.257267
127.170281,-131.473694
127.386622,-131.687900
127.604670,-131.900474
127.824620,-132.111599
131.541402,-135.236823
131.785635,-135.416169
132.031559,-135.593849
132.278128,-135.769112
132.526247,-135.942614
132.775384,-136.113982
133.026109,-136.283609
133.277809,-136.451081
133.530996,-136.616743
133.785464,-136.780454
134.040457,-136.941738
134.297472,-137.101545
134.555034,-137.258952
134.813699,-137.414314
135.074441,-137.568204
139.371274,-139.739553
139.647522,-139.857216
139.924704,-139.972777
140.202347,-140.086044
140.481436,-140.197417
140.760958,-140.306488
141.040914,-140.413268
141.321713,-140.517919
141.603383,-140.620449
141.885545,-140.720722
142.169131,-140.819067
142.452364,-140.914869
142.737081,-141.008757
143.022020,-141.100310
143.307437,-141.189618
147.945179,-142.317226
148.238425,-142.368702
148.532317,-142.417992
148.826213,-142.464989
149.120333,-142.509732
149.414144,-142.552150
149.708856,-142.592420
150.004110,-142.630481
150.298647,-142.666179
150.593891,-142.699695
150.889125,-142.730944
151.184565,-142.759952
151.480183,-142.786717
151.776116,-142.811251
152.071492,-142.833487
157.041399,-142.897592
157.350406,-142.871815
157.658208,-142.842606
157.965792,-142.809890
158.273159,-142.773664
158.579285,-142.734058
158.885128,-142.690965
159.190213,-142.644454
159.494106,-142.594606
159.797487,-142.541323
160.100209,-142.484633
160.401957,-142.424601
160.703181,-142.361141
161.002934,-142.294464
161.302321,-142.224332
165.932479,-140.664049
166.210617,-140.539880
166.487290,-140.412657
166.762663,-140.282304
167.035756,-140.149293
167.307976,-140.012949
167.578621,-139.873607
167.846596,-139.731851
168.113771,-139.586706
168.378096,-139.439285
168.641390,-139.288594
168.902929,-139.135031
169.162617,-138.978655
169.421400,-138.818884
169.676943,-138.657164
173.493756,-135.705099
173.713365,-135.499439
173.930577,-135.291460
174.145653,-135.080912
174.358407,-134.867964
174.568843,-134.652610
174.776315,-134.435522
174.981633,-134.215866
175.184375,-133.994084
175.384433,-133.770304
175.581878,-133.544458
175.776879,-133.316353
175.969255,-133.086198
176.159024,-132.853975
176.346736,-132.618990
178.964145,-128.621153
179.103332,-128.357106
179.239384,-128.091890
179.372427,-127.825277
179.502637,-127.556904
179.629870,-127.287050
179.753782,-127.016462
179.874800,-126.744227
179.992718,-126.470794
180.107682,-126.195818
180.219256,-125.920355
180.327822,-125.643494
180.433325,-125.365360
180.535696,-125.086123
180.634889,-124.805917
181.785836,-120.208426
181.830060,-119.916007
181.871030,-119.622920
181.908703,-119.329410
181.943098,-119.035369
181.974231,-118.740632
182.002080,-118.445329
182.026593,-118.150061
182.047803,-117.854563
182.065699,-117.558899
182.080281,-117.263055
182.091550,-116.966912
182.099482,-116.671151
182.104099,-116.375161
182.105393,-116.079458
181.652606,-111.457498
181.593570,-111.184438
181.531827,-110.912253
181.467129,-110.639861
181.399624,-110.367965
181.329293,-110.096528
181.256155,-109.825668
181.180134,-109.555146
181.101207,-109.284954
181.019706,-109.016243
180.935101,-108.747289
180.847917,-108.479611
180.758083,-108.212141
180.666203,-107.945712
180.572286,-107.679885
178.913869,-103.658411
178.809906,-103.417966
178.705594,-103.176717
178.601319,-102.935550
178.497086,-102.694481
178.392881,-102.453477
178.288337,-102.216427
178.184316,-101.988449
178.082220,-101.762563
177.982861,-101.537714
177.885789,-101.311950
177.791461,-101.086248
177.699258,-100.859744
177.609028,-100.632883
177.520555,-100.405497
176.334195,-96.702035
176.274397,-96.466998
176.216239,-96.231370
176.159890,-95.995854
176.105182,-95.759764
176.052182,-95.523386
176.000886,-95.286708
175.951278,-95.049658
175.903404,-94.812471
175.857173,-94.574695
175.812704,-94.336940
175.769974,-94.099115
175.730022,-93.857399
175.692616,-93.606173
175.654724,-93.352434
175.029084,-89.260836
174.989987,-89.005394
174.950931,-88.750214
174.911926,-88.495377
174.872912,-88.240477
174.833913,-87.985673
174.794880,-87.730651
174.755885,-87.475874
174.716943,-87.221444
174.677960,-86.966750
174.639001,-86.712207
174.599975,-86.457233
174.560970,-86.202393
174.521877,-85.946979
174.482884,-85.692214
173.859802,-81.621281
173.820987,-81.367680
173.782134,-81.113838
173.743305,-80.860143
173.704497,-80.606589
173.665658,-80.352837
173.626948,-80.099921
173.588146,-79.846406
173.549327,-79.592782
173.510492,-79.339052
173.471647,-79.085254
173.432712,-78.830873
173.393934,-78.577517
173.355055,-78.323497
173.316266,-78.070066
172.694499,-74.007732
172.655632,-73.753791
172.616672,-73.499241
172.577875,-73.245764
172.538967,-72.991552
172.500096,-72.737588
172.461210,-72.483529
172.422352,-72.229645
172.383457,-71.975525
172.344532,-71.721208
172.305608,-71.466896
172.266698,-71.212674
172.227786,-70.958439
172.188844,-70.704013
172.149918,-70.449686
171.526070,-66.373750
171.487043,-66.118767
171.448019,-65.863805
171.408940,-65.608481
171.369830,-65.352950
171.330761,-65.097694
171.291732,-64.842695
171.252698,-64.587664
171.213736,-64.333106
171.174686,-64.077971
171.135627,-63.822775
171.096545,-63.567430
171.057454,-63.312028
171.018291,-63.056157
170.979222,-62.800901
170.355610,-58.726505
170.316691,-58.472228
170.277838,-58.218376
170.238999,-57.964623
170.200193,-57.711080
170.161359,-57.457356
170.122458,-57.203196
170.083714,-56.950060
170.044884,-56.696363
170.006121,-56.443102
169.967359,-56.189852
169.928606,-55.936658
169.889853,-55.683466
169.851107,-55.430311
169.812386,-55.177328
169.194400,-51.139692
169.155881,-50.888031
169.117371,-50.636422
169.078879,-50.384930
169.040377,-50.133376
169.001852,-49.881675
168.963389,-49.630374
168.924991,-49.379500
168.886540,-49.128274
168.848122,-48.877272
168.809693,-48.626197
168.771293,-48.375307
168.732857,-48.124185
168.694508,-47.873627
168.656145,-47.622982
166.903671,-36.173127
166.865920,-35.926477
166.828106,-35.679414
166.790306,-35.432450
166.752492,-35.185387
166.714712,-34.938555
166.676980,-34.692032
166.639193,-34.445146
166.601472,-34.198692
166.563714,-33.952003
166.526003,-33.705616
166.488340,-33.459543
166.450629,-33.213158
166.412928,-32.966834
166.375253,-32.720684
165.773734,-28.790638
165.736161,-28.545152
165.698565,-28.299517
165.660950,-28.053756
165.623383,-27.808310
165.585834,-27.562984
165.548269,-27.317553
165.510728,-27.072274
165.473141,-26.826701
165.435513,-26.580857
165.397926,-26.335282
165.360299,-26.089442
165.322713,-25.843870
165.285103,-25.598146
165.247481,-25.352343
164.647547,-21.432650
164.610141,-21.188252
164.572777,-20.944134
164.535355,-20.699640
164.497853,-20.454616
164.460310,-20.209327
164.422710,-19.963663
164.385025,-19.717451
164.347175,-19.470152
164.309219,-19.222172
164.271093,-18.973074
164.232853,-18.723227
164.194355,-18.471702
164.155725,-18.219310
164.116808,-17.965044
163.459448,-13.670156
163.416192,-13.387542
163.372620,-13.102862
163.327157,-12.822853
163.281983,-12.544973
163.238195,-12.266568
163.196063,-11.987137
163.155355,-11.706258
163.116009,-11.424154
163.078000,-11.140760
163.041250,-10.855438
163.005875,-10.568925
162.971903,-10.281362
162.939290,-9.992276
162.908110,-9.702119
162.618391,-4.958176
162.614010,-4.659058
162.611284,-4.360404
162.610206,-4.061735
162.610776,-3.763153
162.612993,-3.464531
162.616855,-3.166101
162.622361,-2.867816
162.629511,-2.569555
162.638303,-2.271423
162.648730,-1.973549
162.660790,-1.675928
162.674509,-1.377945
162.689889,-1.079679
162.706805,-0.783389
163.165097,4.084248
163.197257,4.392716
163.229403,4.701051
163.261517,5.009085
163.293657,5.317356
163.325783,5.625496
163.357890,5.933449
163.389984,6.241285
163.422079,6.549130
163.454167,6.856907
163.486236,7.164497
163.518294,7.471981
163.550328,7.779243
163.582397,8.086836
163.614435,8.394128
164.125766,13.298604
164.157635,13.604281
164.189522,13.910130
164.221384,14.215736
164.253236,14.521247
164.285082,14.826697
164.316908,15.131959
164.348736,15.437243
164.380553,15.742419
164.412361,16.047512
164.444164,16.352547
164.475977,16.657688
164.507739,16.962339
164.539509,17.267060
164.571276,17.571760
164.988509,22.623092
165.000739,22.940704
165.011269,23.258755
165.020082,23.576900
165.027173,23.894823
165.032549,24.212861
165.036208,24.530753
165.038151,24.848400
165.038382,25.166141
165.036902,25.483683
165.033713,25.801061
165.028817,26.118263
165.022211,26.435571
165.013898,26.752795
165.003892,27.069501
164.613476,32.114874
164.574810,32.427978
164.534449,32.741016
164.492488,33.053261
164.448773,33.365877
164.403460,33.677733
164.356497,33.989225
164.307830,34.300703
164.257537,34.611668
164.205605,34.922219
164.152036,35.232356
164.096831,35.542084
164.039960,35.851580
163.981453,36.160677
163.921340,36.469232
162.897281,41.192976
162.833322,41.485549
162.769279,41.778510
162.705380,42.070811
162.641436,42.363315
162.577509,42.655746
162.513600,42.948093
162.449709,43.240356
162.385836,43.532536
162.321987,43.824611
162.258089,44.116905
162.194330,44.408566
162.130492,44.700588
162.066749,44.992172
162.002946,45.284038
160.985243,49.939433
160.921799,50.229652
160.858367,50.519818
160.794953,50.809898
160.731536,51.099995
160.668157,51.389919
160.604799,51.679742
160.541495,51.969320
160.478174,52.258980
160.414809,52.548837
160.351551,52.838204
160.288273,53.127666
160.225057,53.416843
160.161832,53.706060
160.098581,53.995394
159.089612,58.610840
159.026450,58.896982
158.963365,59.179022
158.901352,59.459564
158.840413,59.739402
158.780461,60.019130
158.721512,60.298758
158.663611,60.578109
158.606634,60.857802
158.550629,61.137614
158.495619,61.417435
158.441571,61.697424
158.388497,61.977524
158.336415,62.257626
158.285278,62.537990
157.599709,67.032623
157.565149,67.313753
157.531526,67.595176
157.498872,67.876627
157.467177,68.158197
157.436459,68.439707
157.406727,68.721072
157.377947,69.002588
157.350130,69.284153
157.323284,69.565686
157.297378,69.847502
157.272453,70.129152
157.248527,70.410410
157.225536,70.691999
157.203513,70.973533
156.981653,75.475173
156.975911,75.756316
156.971123,76.037288
156.967288,76.318082
156.964403,76.598853
156.962469,76.879406
156.961481,77.160258
156.961443,77.440387
156.962351,77.720842
156.964205,78.001201
156.967006,78.281513
156.970750,78.561673
156.975443,78.841975
156.981077,79.122033
156.987650,79.401817
157.216015,83.853774
157.237054,84.124107
157.260089,84.393782
157.285005,84.662929
157.311744,84.931685
157.340279,85.200060
157.370606,85.468133
157.402758,85.736205
157.436654,86.003634
157.472333,86.270763
157.509773,86.537455
157.548991,86.803837
157.590028,87.070192
157.632790,87.335904
157.677328,87.601318
158.626823,91.788076
158.700773,92.045473
158.776365,92.302132
158.853734,92.558514
158.932718,92.814078
159.013388,93.069072
159.095757,93.323534
159.179739,93.577208
159.265438,93.830412
159.352772,94.082906
159.441738,94.334686
159.532367,94.585846
159.624633,94.836320
159.718503,95.086021
159.814051,95.335150
188.912262,112.341677
189.147415,112.274132
189.381881,112.203972
192.994368,110.741206
193.210171,110.629120
193.424842,110.514577
193.637896,110.397837
193.849577,110.278773
194.060027,110.157304
194.268637,110.033785
194.476174,109.907767
194.682201,109.779507
194.886604,109.649078
195.089479,109.516425
195.290732,109.381611
195.490361,109.244642
195.688610,109.105348
195.885121,108.963976
198.795088,106.364256
198.960256,106.183048
199.123415,106.000066
199.284419,105.815468
199.443134,105.629413
199.599720,105.441717
199.753990,105.252609
199.905926,105.062121
200.055658,104.870140
200.203438,104.676510
200.348835,104.481927
200.492466,104.285730
200.633982,104.088490
200.773746,103.889746
200.911302,103.690164
202.845808,100.339447
202.949382,100.121562
203.051009,99.902504
203.150534,99.682601
203.247884,99.462023
203.343096,99.240706
203.436282,99.018393
203.527392,98.795194
203.616367,98.571258
203.703157,98.346722
203.788626,98.117361
203.872726,97.885285
203.955533,97.651577
204.036935,97.416974
204.116804,97.182005
205.242056,93.295683
205.305366,93.048903
205.367921,92.801891
205.429686,92.554785
205.490651,92.307630
205.550862,92.060242
205.610404,91.812263
205.668982,91.564928
205.726838,91.317228
205.783910,91.069426
205.840177,90.821620
205.895644,90.573797
205.950403,90.325541
206.004361,90.077273
206.057462,89.829257
206.801684,85.846665
206.841562,85.597273
206.880642,85.347956
206.918989,85.098314
206.956538,84.848759
206.993322,84.599071
207.029335,84.349292
207.064633,84.099038
207.099125,83.848958
207.132883,83.598524
207.165898,83.347803
207.198118,83.097196
207.229570,82.846481
207.260240,82.595762
207.290116,82.345154
207.663566,78.322218
207.680303,78.070768
207.696258,77.819455
207.711442,77.568095
207.725858,77.316668
207.739505,77.065154
207.752361,76.814014
207.764456,76.562651
207.775781,76.311276
207.786320,76.060236
207.796100,75.808951
207.804230,75.554127
207.812027,75.296749
207.819745,75.038598
207.827436,74.780504
207.950335,70.654093
207.957999,70.396776
207.965657,70.139659
207.973316,69.882492
207.980974,69.625381
207.988629,69.368388
207.996289,69.111214
208.003930,68.854649
208.011588,68.597551
208.019251,68.340284
208.026917,68.082875
208.034583,67.825512
208.042244,67.568306
208.049904,67.311107
208.057565,67.053911
208.180149,62.938219
208.187821,62.680619
208.195493,62.423039
208.203160,62.165642
208.210832,61.908056
208.218501,61.650576
208.226150,61.393766
208.233808,61.136644
208.241466,60.879533
208.249131,60.622188
208.256777,60.365470
208.264427,60.108633
208.272095,59.851202
208.279740,59.594499
208.287403,59.337230
208.410089,55.218137
208.417754,54.960792
208.425447,54.702490
208.433112,54.445151
208.440799,54.187049
208.448468,53.929585
208.702210,45.410355
208.709876,45.152969
208.717552,44.895250
208.725233,44.637370
208.732896,44.380090
208.740563,44.122651
208.748231,43.865205
208.871861,39.714401
208.879780,39.448537
208.887765,39.180442
208.895802,38.910610
208.903888,38.639139
208.912026,38.365905
208.920216,38.090939
208.928457,37.814236
208.936746,37.535934
208.945089,37.255836
208.953480,36.974108
208.961927,36.690498
208.970427,36.405113
208.978977,36.118061
208.987565,35.829741
209.132063,30.978309
209.141522,30.660712
209.151025,30.341667
209.160590,30.020527
209.170204,29.697735
209.179870,29.373192
209.189586,29.046983
209.199355,28.719022
209.209189,28.388832
209.219053,28.057675
209.228964,27.724891
209.238933,27.390207
209.248969,27.053265
209.259041,26.715074
209.269150,26.375684
209.438005,20.706485
209.448989,20.337705
209.460018,19.967411
209.471096,19.595463
209.482240,19.221314
209.493414,18.846163
209.504655,18.468741
209.515943,18.089773
209.527272,17.709389
209.532974,17.517950
209.538661,17.327018
209.544366,17.135471
209.550099,16.942981
209.555816,16.751043
209.561555,16.558364
209.654588,13.434842
209.660464,13.237555
209.665797,13.038526
209.670892,12.838848
209.676003,12.637724
209.681272,12.435952
209.686812,12.233631
209.692685,12.030010
209.698851,11.827482
209.705399,11.623923
209.712328,11.420066
209.719650,11.216050
209.727378,11.011870
209.735542,10.807087
209.744104,10.602917
209.941790,7.330896
209.957965,7.126883
209.974601,6.922792
209.991690,6.718761
210.009228,6.514815
210.027218,6.310913
210.045666,6.107005
210.064549,5.903332
210.083889,5.699651
210.103681,5.496026
210.123925,5.292435
210.144614,5.088970
210.165752,4.885583
210.187351,4.682150
210.209382,4.478943
210.622825,1.237331
210.652381,1.035943
210.682442,0.834214
210.712923,0.632729
210.743923,0.430843
210.775282,0.229593
210.807094,0.028367
210.839349,-0.172776
210.872061,-0.373915
210.905238,-0.575103
210.938830,-0.776031
210.972804,-0.976518
211.007356,-1.177716
211.042230,-1.378120
211.077542,-1.578416
211.702670,-4.772070
211.745375,-4.970390
211.788574,-5.168878
211.832189,-5.367171
211.876264,-5.565464
211.920764,-5.763600
211.965678,-5.961539
212.011130,-6.159820
212.056898,-6.357467
212.103107,-6.555034
212.149806,-6.752731
212.196814,-6.949785
212.244242,-7.146680
212.292305,-7.344299
212.340650,-7.541175
213.173808,-10.678998
213.229484,-10.873891
213.285590,-11.068662
213.342319,-11.263974
213.399174,-11.458115
213.456541,-11.652416
213.514339,-11.846603
213.572697,-12.041102
213.631390,-12.235160
213.690575,-12.429300
213.750064,-12.622907
213.810185,-12.817051
213.870509,-13.010337
213.931569,-13.204481
213.992696,-13.397350
215.030894,-16.471993
215.099501,-16.663276
215.168356,-16.853927
215.237675,-17.044552
215.307533,-17.235348
215.377582,-17.425369
215.448204,-17.615650
215.519083,-17.805342
215.590504,-17.995209
215.662319,-18.184852
215.734584,-18.374419
215.807231,-18.563733
215.880329,-18.752973
215.953671,-18.941608
216.027470,-19.130185
217.256887,-22.102564
217.335349,-22.283638
217.413699,-22.464125
217.492184,-22.644671
217.570760,-22.825234
217.649165,-23.005257
217.727690,-23.185444
217.806270,-23.365675
217.884786,-23.545694
217.963313,-23.725690
218.041929,-23.905855
218.120408,-24.085681
218.198942,-24.265614
218.277571,-24.445749
218.356159,-24.625781
219.611085,-27.500241
219.689401,-27.679624
219.767862,-27.859339
219.846090,-28.038520
219.924401,-28.217891
220.002826,-28.397524
220.081073,-28.576748
220.159317,-28.755965
220.237686,-28.935469
220.315887,-29.114589
220.394153,-29.293858
220.472444,-29.473182
220.550792,-29.652639
220.629109,-29.832022
220.707490,-30.011556
221.960298,-32.881109
222.038784,-33.060881
222.117168,-33.240419
222.195276,-33.419327
222.273600,-33.598727
222.351903,-33.778080
222.430232,-33.957492
222.508836,-34.137535
222.587078,-34.316749
222.665379,-34.496097
222.743500,-34.675032
222.821809,-34.854399
222.900233,-35.034029
222.978486,-35.213267
232.551771,-57.140861
233.922536,-60.280595
234.009637,-60.480099
234.097049,-60.680317
234.184333,-60.880241
234.271965,-61.080961
234.359750,-61.282032
234.447704,-61.483492
234.535964,-61.685650
234.624225,-61.887812
234.712574,-62.090174
234.801343,-62.293502
234.890078,-62.496748
234.979093,-62.700636
235.068135,-62.904587
235.157379,-63.108999
236.608723,-66.433302
236.700845,-66.644306
236.793301,-66.856076
236.885702,-67.067720
236.978333,-67.279893
237.070893,-67.491900
237.164092,-67.705372
237.257171,-67.918571
237.350485,-68.132305
237.443990,-68.346478
237.537733,-68.561198
237.631411,-68.775767
237.725530,-68.991345
237.819532,-69.206658
237.913872,-69.422744
239.445239,-72.930335
239.542334,-73.152733
239.639824,-73.376032
239.737345,-73.599406
239.835108,-73.823331
239.932797,-74.047088
240.030788,-74.271535
240.128804,-74.496042
240.227130,-74.721256
240.325523,-74.946625
240.424118,-75.172456
240.522916,-75.398753
240.621920,-75.625523
240.721008,-75.852484
240.820312,-76.079939
242.430085,-79.767121
242.531850,-80.000214
242.633877,-80.233905
242.735642,-80.466999
242.837813,-80.701021
242.940039,-80.935169
243.042190,-81.169146
243.144450,-81.403372
243.247001,-81.638265
243.349328,-81.872645
243.452072,-82.107979
243.554664,-82.342967
243.657589,-82.578716
243.760379,-82.815642
243.863499,-83.054167
245.581912,-86.914881
245.694182,-87.154747
245.807718,-87.395681
245.921343,-87.635172
246.035872,-87.874932
246.151025,-88.114361
246.266658,-88.353152
246.382701,-88.591167
246.499631,-88.829376
246.617330,-89.067530
246.735941,-89.305910
246.854546,-89.542666
246.973687,-89.778905
247.093786,-90.015454
247.214755,-90.252134
253.567705,-100.916112
253.717192,-101.133618
253.866980,-101.350309
254.017034,-101.566137
254.168226,-101.782361
254.319364,-101.997268
254.471695,-102.212640
254.624288,-102.427152
254.777398,-102.641166
254.930820,-102.854402
255.085187,-103.067740
255.239839,-103.280262
255.395199,-103.492555
255.551432,-103.704840
258.119405,-107.031987
258.284197,-107.235693
258.449749,-107.439220
258.616019,-107.642510
258.782483,-107.844924
258.949526,-108.046935
259.117217,-108.248622
259.285225,-108.449592
259.454167,-108.650580
259.623501,-108.850937
259.792985,-109.050383
259.963232,-109.249641
