LanePointX,LanePointY
50.161564,-23.403831
50.254503,-23.609941
50.346978,-23.818195
51.708298,-27.364276
51.783989,-27.596733
51.857810,-27.828393
51.930532,-28.061656
51.999227,-28.292625
52.062860,-28.518292
52.126146,-28.740249
52.190019,-28.961679
52.254147,-29.183124
52.318412,-29.404738
52.382474,-29.625536
52.446401,-29.845828
52.510502,-30.066706
52.574459,-30.287078
52.638496,-30.507726
53.659954,-34.027251
53.723673,-34.246802
53.787275,-34.465948
53.850943,-34.685323
53.914492,-34.904286
53.978131,-35.123559
54.041686,-35.342545
54.105155,-35.561233
54.168723,-35.780262
54.232263,-35.999193
54.295775,-36.218031
54.359215,-36.436617
54.422568,-36.654908
54.485997,-36.873456
54.549482,-37.092200
55.562419,-40.582364
55.625703,-40.800417
55.688904,-41.018180
55.752261,-41.236484
55.815462,-41.454246
55.878812,-41.672526
55.941819,-41.889620
56.004981,-42.107252
56.068346,-42.325581
56.131367,-42.542725
56.194468,-42.760145
56.257702,-42.978024
56.320656,-43.194938
56.383746,-43.412320
56.446751,-43.629410
57.464840,-47.137326
57.529837,-47.361278
57.594956,-47.585651
57.660319,-47.810867
57.725643,-48.035944
57.791115,-48.261536
57.856508,-48.486852
57.921915,-48.712220
57.987546,-48.938357
58.053060,-49.164091
58.118574,-49.389825
58.184174,-49.615854
58.249509,-49.840973
58.315106,-50.066992
58.380373,-50.291876
59.424243,-53.888624
59.489530,-54.113577
59.554293,-54.336722
59.619388,-54.561013
59.684483,-54.785303
59.749538,-55.009457
59.814367,-55.232829
59.879234,-55.456336
59.941411,-55.677321
59.998902,-55.891763
60.056836,-56.102881
60.117113,-56.313932
60.178462,-56.520319
60.242067,-56.727719
62.843319,-62.860720
64.632704,-65.770762
64.753883,-65.945872
64.876057,-66.120049
64.999497,-66.293683
65.123820,-66.466230
65.249493,-66.638341
65.375915,-66.809193
65.503239,-66.979006
65.631895,-67.148356
65.761595,-67.316853
65.892086,-67.484175
66.023867,-67.650967
66.156316,-67.816442
66.290118,-67.981459
66.424758,-68.145380
68.739321,-70.661737
68.899531,-70.821023
69.060027,-70.980789
69.220811,-71.140913
69.381119,-71.300588
69.541771,-71.460617
69.702053,-71.620280
69.862340,-71.779950
70.022743,-71.939735
70.182845,-72.099222
70.343338,-72.259098
70.503490,-72.418634
70.663385,-72.577914
70.823623,-72.737537
70.983619,-72.896917
73.541666,-75.445130
73.701608,-75.604457
73.861117,-75.763353
74.020809,-75.922430
74.180334,-76.081342
74.340064,-76.240459
74.499461,-76.399243
74.658814,-76.557983
74.818429,-76.716984
79.908219,-81.787206
80.086863,-81.965163
80.267025,-82.144632
80.447998,-82.324910
80.630269,-82.506480
80.814192,-82.689696
83.884315,-85.748016
84.081870,-85.944811
84.279853,-86.142033
84.478441,-86.339857
84.676839,-86.537493
84.875508,-86.735398
85.074380,-86.933505
85.273242,-87.131602
85.472253,-87.329849
85.671489,-87.528319
85.870306,-87.726372
86.069143,-87.924444
86.268268,-88.122804
86.467013,-88.320784
86.665805,-88.518812
89.837280,-91.678094
90.034714,-91.874769
90.232312,-92.071607
90.430300,-92.268834
90.627643,-92.465418
90.825297,-92.662313
91.022636,-92.858893
91.220110,-93.055607
91.418002,-93.252739
91.615497,-93.449474
91.813426,-93.646642
92.011058,-93.843514
92.208778,-94.040474
92.406628,-94.237564
92.604199,-94.434376
95.757964,-97.576015
95.954847,-97.772141
96.151312,-97.967851
96.348233,-98.164015
96.545265,-98.360289
96.742806,-98.557071
96.940585,-98.754090
97.139114,-98.951856
97.338097,-99.150073
97.537830,-99.349038
97.737822,-99.548261
97.939052,-99.748718
98.141057,-99.949947
98.343834,-100.151944
104.847860,-105.750045
108.752276,-108.027154
109.010406,-108.167487
109.268303,-108.307692
109.526296,-108.447948
109.784241,-108.588179
110.042295,-108.728468
110.300098,-108.868620
110.557591,-109.008604
110.815492,-109.148810
111.073091,-109.288852
111.330362,-109.428715
111.591591,-109.568596
111.862442,-109.709823
112.135873,-109.853320
112.409643,-109.999426
116.617263,-112.661718
116.867853,-112.845540
117.117501,-113.031724
117.364568,-113.219042
117.610690,-113.408717
117.855359,-113.600371
118.098543,-113.793982
118.340028,-113.989377
118.579706,-114.186460
118.817624,-114.385262
119.054445,-114.586340
119.288740,-114.788475
119.521667,-114.992650
119.753013,-115.198682
119.982859,-115.406649
123.417831,-118.959639
123.616827,-119.195081
123.813741,-119.431799
124.008852,-119.670123
124.202393,-119.910346
124.385044,-120.146344
124.562911,-120.379413
124.739508,-120.610589
124.915537,-120.840699
125.091216,-121.070239
125.266308,-121.298973
125.441504,-121.527831
125.616453,-121.756365
125.790943,-121.984296
125.966162,-122.213182
128.677455,-125.730038
128.850005,-125.933750
129.024057,-126.135955
129.199531,-126.336611
129.376839,-126.536199
129.555272,-126.733929
129.735225,-126.930254
129.916506,-127.124970
130.099505,-127.318495
130.284230,-127.510828
130.469665,-127.700920
130.657152,-127.890158
130.845626,-128.077458
159.439434,-137.545204
